sell_price,bedrooms_num,bathrooms_num,house_area,park_area,floors,score,structure_area,basement_area,bulid_year,fix_year,latitude,longitude,sell_year,sell_month,sell_day,house_old,fix_old
379900,3,2.5,2190,5071,2.0,8,2190,0,2004,0,47.3506,-122.04,2015,3,17,11,0
1050000,4,2.5,3250,48037,1.0,8,2030,1220,1985,0,47.6326,-122.07,2015,2,10,30,0
610000,3,2.5,2080,167270,1.0,7,2080,0,2000,0,47.4032,-121.963,2014,10,17,14,0
304000,3,2.5,1710,6773,2.0,8,1710,0,1993,0,47.2635,-122.31200000000001,2015,4,27,22,0
395000,3,1.75,1400,8640,1.0,7,1400,0,1962,0,47.7659,-122.204,2015,3,12,53,0
360000,4,1.75,1750,18810,1.0,7,1220,530,1977,0,47.4719,-122.074,2014,12,5,37,0
380000,3,1.0,1160,9375,1.0,7,1160,0,1967,0,47.7419,-122.073,2015,4,29,48,0
575000,3,2.5,2070,3599,2.0,8,2070,0,1999,0,47.6679,-122.165,2014,8,5,15,0
335000,2,1.75,1030,1066,2.0,7,765,265,2006,0,47.5394,-122.387,2014,9,4,8,0
452000,5,1.75,1830,47916,1.5,6,1830,0,1948,0,47.4881,-121.777,2014,7,30,66,0
925850,6,3.25,3140,14923,2.0,10,3140,0,1991,0,47.5411,-122.133,2014,11,4,23,0
445000,5,3.0,2930,5500,1.0,7,1750,1180,1951,0,47.5572,-122.281,2014,9,11,63,0
210000,4,1.75,2180,28710,1.0,8,1180,1000,1950,0,47.405,-122.288,2014,5,20,64,0
222000,3,1.0,990,8840,1.0,6,990,0,1966,0,47.3074,-122.37100000000001,2015,4,30,49,0
895000,4,2.75,2640,4000,2.0,8,1730,910,1925,0,47.6727,-122.29700000000001,2014,9,12,89,0
550000,5,2.5,2960,9877,1.0,7,1480,1480,1960,0,47.5866,-122.171,2015,3,10,55,0
269950,3,2.25,1510,6000,1.0,7,1150,360,1993,0,47.3484,-122.036,2015,1,29,22,0
762000,3,1.75,2150,2527,2.0,8,1400,750,1906,0,47.6629,-122.329,2014,12,3,108,0
397000,5,1.0,1170,6757,1.0,6,800,370,1944,0,47.7332,-122.304,2014,6,27,70,0
500000,2,1.5,1520,8040,1.0,7,1520,0,1951,0,47.7131,-122.306,2014,6,27,63,0
340000,3,1.0,1250,4800,1.0,7,1250,0,1951,0,47.5517,-122.381,2014,5,16,63,0
325000,3,2.5,2000,7205,2.0,8,2000,0,1998,0,47.3499,-122.302,2015,3,24,17,0
172380,3,1.0,970,8378,1.0,6,970,0,1962,0,47.3078,-122.365,2015,3,13,53,0
345600,5,3.5,2800,5120,2.5,9,2800,0,1903,2005,47.6059,-122.31,2014,5,20,111,9
383000,4,2.5,2640,8055,2.0,9,2640,0,2004,0,47.315,-122.193,2015,1,21,11,0
460000,3,2.0,1860,7232,1.0,7,1320,540,1985,0,47.7165,-122.319,2014,9,16,29,0
535000,3,1.0,1660,5100,1.0,7,1260,400,1957,0,47.5323,-122.383,2014,8,11,57,0
800000,2,1.0,1570,5000,1.5,8,1570,0,1924,0,47.5955,-122.294,2015,4,28,91,0
406500,3,1.5,1970,10080,1.0,7,1970,0,1966,0,47.4703,-122.27600000000001,2015,2,24,49,0
225000,2,1.0,700,6000,1.0,6,700,0,1943,0,47.4671,-122.212,2014,10,14,71,0
500000,3,2.25,1440,15661,1.0,8,1180,260,1988,0,47.6225,-122.038,2015,1,13,27,0
750000,5,2.75,3330,12408,1.0,10,1740,1590,1976,0,47.6318,-122.05799999999999,2015,4,2,39,0
375000,3,1.0,1780,5236,1.5,6,1050,730,1944,0,47.5119,-122.38600000000001,2014,11,3,70,0
379950,4,2.5,2580,4818,2.0,8,2580,0,2005,0,47.3607,-122.038,2014,11,24,9,0
490000,2,1.0,1840,3300,1.5,6,1130,710,1910,0,47.6757,-122.36200000000001,2014,5,9,104,0
538000,3,2.25,2570,7242,2.0,7,2170,400,1951,1991,47.721000000000004,-122.319,2014,12,9,63,23
208000,3,1.0,1020,6120,1.0,7,1020,0,1967,0,47.278,-122.205,2015,2,3,48,0
485000,3,1.75,1650,9500,1.0,8,1650,0,1967,0,47.631,-122.098,2015,3,10,48,0
270000,3,1.75,1800,7763,1.0,6,1470,330,1984,0,47.3766,-122.184,2014,12,5,30,0
715000,4,2.5,3290,6628,2.0,9,3290,0,2003,0,47.5994,-121.975,2014,6,20,11,0
438950,4,2.5,2470,385506,2.0,7,2470,0,1991,0,47.2396,-121.993,2014,11,20,23,0
450000,2,1.75,2130,6574,1.0,8,1500,630,1946,0,47.6529,-122.411,2015,4,14,69,0
689900,4,3.25,2740,7266,2.0,9,2060,680,2003,0,47.5346,-122.066,2014,5,15,11,0
405000,2,2.0,1405,1073,2.0,8,1140,265,2007,0,47.611999999999995,-122.295,2014,6,6,7,0
667000,3,1.75,3320,478288,1.5,8,2260,1060,1933,1982,47.2407,-121.95299999999999,2014,6,26,81,32
250000,3,1.0,1050,6874,1.0,6,1050,0,1954,0,47.762,-122.355,2014,5,6,60,0
592350,2,2.0,1570,4665,1.0,8,1570,0,2006,0,47.708999999999996,-122.01700000000001,2014,7,8,8,0
469500,3,2.25,1850,12000,1.0,7,1300,550,1977,0,47.7408,-122.101,2015,4,28,38,0
690000,4,2.5,2900,23488,2.0,9,2900,0,1992,0,47.6726,-122.03,2014,7,12,22,0
300000,2,1.0,1290,2482,2.0,7,1290,0,2008,0,47.6972,-122.025,2015,4,29,7,0
550000,4,3.5,2770,24140,2.0,8,2770,0,1967,0,47.6585,-122.186,2015,4,2,48,0
246000,4,2.0,1400,7632,1.5,6,1400,0,1930,0,47.4625,-122.345,2014,10,13,84,0
1285000,4,3.5,4080,14450,2.0,12,3210,870,1998,0,47.5519,-122.10600000000001,2014,7,30,16,0
405000,2,3.0,1410,1240,2.0,8,1140,270,2006,0,47.5221,-122.39,2014,5,5,8,0
346950,3,2.5,2040,4348,2.0,8,2040,0,2006,0,47.3517,-121.999,2014,7,24,8,0
458000,3,4.0,1390,1569,2.0,9,1150,240,2006,0,47.67100000000001,-122.26899999999999,2014,12,4,8,0
264950,2,1.0,1000,6000,1.0,6,1000,0,1951,0,47.5208,-122.37200000000001,2015,4,24,64,0
339999,3,2.5,2360,8093,2.0,8,2360,0,1995,0,47.3257,-122.17,2014,12,18,19,0
345000,3,1.0,1250,17380,1.0,7,1250,0,1970,0,47.7502,-122.10799999999999,2015,3,26,45,0
260000,4,2.75,2240,7200,1.0,7,1140,1100,1967,0,47.3357,-122.275,2014,12,20,47,0
1238000,4,3.5,4670,6000,2.0,11,3820,850,2007,0,47.5414,-121.994,2014,7,25,7,0
930000,3,3.25,2950,4446,2.0,9,2450,500,2001,0,47.5852,-122.391,2014,9,15,13,0
587000,4,2.75,3190,8737,2.0,9,3190,0,2006,0,47.523,-121.87700000000001,2014,12,11,8,0
767500,4,2.0,2350,4815,1.5,7,1450,900,1914,0,47.6681,-122.338,2015,4,8,101,0
350000,5,3.0,2320,8400,1.0,7,1510,810,1963,0,47.556999999999995,-122.365,2015,5,5,52,0
585000,4,3.25,3410,34939,2.0,9,2470,940,1992,0,47.458999999999996,-122.00299999999999,2015,4,7,23,0
310000,2,1.0,1020,8102,1.0,7,1020,0,1956,0,47.5135,-122.193,2015,5,5,59,0
455000,4,2.5,1320,7000,1.0,7,1320,0,1956,0,47.6007,-122.12700000000001,2014,11,3,58,0
397000,4,2.5,3000,8584,2.0,7,3000,0,2003,0,47.369,-122.03200000000001,2014,8,20,11,0
280000,3,2.5,1608,4818,2.0,8,1608,0,2012,0,47.2583,-122.20299999999999,2015,3,17,3,0
967500,3,3.75,3250,5797,2.0,8,2370,880,1951,0,47.6481,-122.405,2014,5,27,63,0
560000,3,2.75,1370,1193,3.0,8,1370,0,2003,0,47.67,-122.39200000000001,2015,4,3,12,0
698000,3,1.75,1220,7447,1.0,7,1220,0,1964,0,47.6886,-122.211,2015,4,9,51,0
327555,3,2.5,2329,5720,2.0,8,2329,0,2010,0,47.361999999999995,-122.2,2015,2,11,5,0
420000,4,1.75,1320,4978,1.0,7,940,380,1942,0,47.5266,-122.37899999999999,2015,4,28,73,0
2950000,4,3.25,3890,25470,2.0,10,3030,860,1923,0,47.6608,-122.26899999999999,2014,9,2,91,0
210000,3,1.5,1160,10125,1.0,7,1160,0,1959,0,47.4919,-122.15100000000001,2015,3,24,56,0
429000,3,1.0,1540,37950,1.0,7,1090,450,1959,0,47.3259,-122.289,2014,11,7,55,0
656500,4,2.0,2710,4750,1.0,7,1460,1250,1919,0,47.6756,-122.305,2014,6,12,95,0
375000,4,2.5,1900,9428,2.0,8,1900,0,1978,0,47.7628,-122.244,2014,9,10,36,0
1000750,3,2.75,3070,10739,2.0,10,2440,630,1987,0,47.6444,-122.191,2015,4,8,28,0
882990,4,3.5,3560,6562,2.0,10,3560,0,2014,0,47.5929,-121.97399999999999,2014,10,3,0,0
685000,4,2.5,3320,38043,2.0,9,3320,0,1997,0,47.6504,-122.00399999999999,2014,12,10,17,0
525000,4,2.5,2140,7754,2.0,8,2140,0,1996,0,47.7173,-122.338,2014,9,22,18,0
660000,3,1.75,1750,5200,1.0,8,1750,0,1956,0,47.6995,-122.383,2014,10,1,58,0
350000,3,1.75,1490,10344,1.0,7,1490,0,1985,0,47.7517,-122.32600000000001,2014,12,30,29,0
400000,1,1.0,530,13679,1.0,6,530,0,1949,0,47.6422,-121.954,2014,9,24,65,0
925000,3,2.75,3280,10558,1.0,9,2040,1240,1979,0,47.5606,-122.133,2015,1,26,36,0
661000,2,1.0,1260,5800,1.0,7,1260,0,1939,0,47.6501,-122.40899999999999,2014,8,15,75,0
658600,4,2.0,1400,4690,1.5,7,1400,0,1945,0,47.6826,-122.37799999999999,2015,5,4,70,0
1955000,4,2.75,3120,7898,1.0,8,1560,1560,1963,0,47.7165,-122.259,2015,4,21,52,0
297000,5,2.5,1970,8605,2.0,7,1970,0,1994,0,47.1944,-122.01299999999999,2014,5,18,20,0
270500,3,2.5,1780,7848,1.0,7,1320,460,1978,0,47.3608,-122.056,2015,4,29,37,0
594950,4,2.25,2380,35008,1.0,8,2380,0,1977,0,47.5834,-122.001,2014,8,1,37,0
287000,2,1.0,950,6350,1.0,7,950,0,1951,0,47.528,-122.352,2015,3,18,64,0
880000,5,2.75,3020,9187,2.0,9,3020,0,2007,0,47.6806,-122.167,2015,4,17,8,0
820000,3,1.75,2160,6272,1.0,8,1390,770,1960,0,47.6777,-122.306,2014,6,2,54,0
345000,3,1.0,1390,2640,1.5,7,1230,160,1903,0,47.6078,-122.307,2014,11,26,111,0
485000,4,1.0,1600,4300,1.5,7,1600,0,1916,0,47.6648,-122.34299999999999,2014,5,29,98,0
280000,3,2.25,1860,9210,2.0,7,1860,0,1994,0,47.3864,-122.03,2014,8,8,20,0
725500,4,2.5,2790,74495,2.0,9,2790,0,1997,0,47.6628,-122.056,2014,8,1,17,0
375000,4,2.5,2090,8325,1.0,7,1470,620,1983,0,47.4888,-122.184,2015,2,3,32,0
880000,3,2.0,2130,35169,1.0,8,2130,0,1989,0,47.7489,-122.12299999999999,2014,5,26,25,0
469500,4,2.75,1930,13041,1.0,8,1180,750,1980,0,47.7502,-122.085,2015,1,5,35,0
420000,4,1.0,1750,9600,1.5,7,1750,0,1954,0,47.5759,-122.137,2014,10,6,60,0
540000,4,2.5,1780,4169,2.0,8,1780,0,1994,0,47.5695,-122.006,2014,6,8,20,0
543000,2,2.0,2370,217800,1.5,7,1600,770,1992,0,47.5007,-122.088,2014,5,14,22,0
808000,3,2.5,2550,6240,1.0,8,1750,800,1957,0,47.6992,-122.387,2014,8,27,57,0
355425,4,2.5,3238,9112,1.0,8,1678,1560,1979,0,47.4005,-122.311,2015,3,12,36,0
307000,3,1.75,1410,16105,1.0,7,1410,0,1982,0,47.6927,-121.913,2014,9,5,32,0
471000,4,2.5,2040,21781,2.0,8,2040,0,1994,0,47.6458,-121.904,2015,4,14,21,0
450000,3,2.5,1990,12866,2.0,7,1990,0,1986,0,47.7477,-122.17,2014,7,24,28,0
475000,3,2.5,1920,4534,2.0,8,1920,0,1986,0,47.7144,-122.204,2015,2,18,29,0
785000,4,2.5,2990,9374,2.0,9,2990,0,2003,0,47.6287,-122.024,2014,8,5,11,0
243000,2,1.5,1068,1758,2.0,7,1068,0,1990,0,47.7527,-122.244,2014,6,30,24,0
303210,4,2.5,2009,5000,2.0,8,2009,0,2014,0,47.2577,-122.198,2014,6,10,0,0
990000,3,3.25,2460,4182,2.0,8,2100,360,1910,0,47.6782,-122.311,2015,4,27,105,0
270000,3,1.75,1390,9000,1.0,7,1390,0,1978,0,47.4469,-121.772,2014,8,11,36,0
2450000,5,4.0,4430,9000,2.0,10,4430,0,2013,0,47.6168,-122.21600000000001,2014,5,13,1,0
265000,3,2.0,1570,5706,1.0,7,1570,0,1998,0,47.3156,-122.18799999999999,2014,5,14,16,0
540000,4,2.5,2329,9436,2.0,9,2329,0,1995,0,47.7366,-122.204,2014,10,8,19,0
452000,4,2.0,1660,6150,1.0,6,850,810,1945,0,47.5371,-122.368,2014,5,21,69,0
274000,3,1.75,1400,8364,1.0,7,1400,0,1958,0,47.4918,-122.178,2014,11,6,56,0
418000,3,2.0,1250,1306,3.0,7,1250,0,2001,0,47.6705,-122.39,2014,8,27,13,0
387500,4,1.0,1370,7140,2.0,6,1370,0,1942,0,47.512,-122.376,2015,4,3,73,0
1250000,4,2.5,3700,21755,1.0,11,2620,1080,1988,0,47.5662,-122.10799999999999,2014,6,10,26,0
480000,3,1.75,1600,8400,1.0,8,1600,0,1963,0,47.5479,-122.179,2014,8,6,51,0
303000,4,2.25,2560,8927,1.0,7,1790,770,1976,0,47.34,-122.271,2014,7,11,38,0
720000,4,3.0,3550,12327,1.5,10,2180,1370,1990,0,47.7533,-122.205,2014,7,2,24,0
545000,3,2.5,1530,3210,1.5,7,1010,520,1928,0,47.6913,-122.39299999999999,2014,7,1,86,0
490000,3,2.5,2410,11900,1.0,9,1600,810,1989,0,47.3384,-122.34,2015,2,18,26,0
300000,5,3.0,1940,6355,1.0,8,1200,740,2007,0,47.498000000000005,-122.322,2014,6,16,7,0
568000,4,2.0,2340,50233,1.0,7,1170,1170,1966,0,47.5905,-122.022,2014,5,30,48,0
235000,2,1.0,1020,7920,1.0,6,1020,0,1939,0,47.5558,-122.31,2014,7,8,75,0
320000,3,2.25,1580,6561,1.0,8,1200,380,1981,0,47.4394,-122.14,2015,1,13,34,0
340000,3,2.0,1460,5715,1.0,7,1460,0,1957,2014,47.54,-122.27600000000001,2014,7,31,57,0
1500000,4,3.5,4410,12426,2.0,12,3420,990,1996,0,47.5518,-122.10700000000001,2014,7,11,18,0
524500,3,1.5,3430,264844,1.0,7,2230,1200,1988,0,47.4476,-121.723,2014,10,29,26,0
875000,4,2.25,2380,4876,2.0,9,2240,140,1948,0,47.6822,-122.4,2014,11,18,66,0
217000,3,1.5,1860,8505,1.0,7,1860,0,1967,0,47.3106,-122.365,2014,10,1,47,0
310000,3,1.75,1880,30346,1.0,8,1880,0,1988,0,47.3515,-122.291,2014,12,11,26,0
320000,3,1.5,1400,9087,1.0,7,1400,0,1954,0,47.7711,-122.34,2015,1,22,61,0
500000,3,1.5,960,4600,1.0,6,960,0,1944,0,47.6937,-122.213,2014,10,7,70,0
355000,2,1.0,900,6656,1.0,7,900,0,1940,0,47.5467,-122.37700000000001,2015,5,7,75,0
557500,3,2.5,2620,11056,2.0,9,2620,0,1988,0,47.7378,-122.21799999999999,2014,7,15,26,0
409000,3,1.75,1440,9065,1.0,8,1440,0,1972,0,47.7163,-122.333,2014,12,3,42,0
400000,2,1.75,1800,224769,1.0,7,1420,380,1950,2008,47.4327,-122.06,2014,9,17,64,6
539950,4,2.5,2960,37430,2.0,9,2960,0,1990,0,47.3988,-122.023,2014,7,31,24,0
194000,3,1.75,1260,10488,1.0,7,1110,150,1952,0,47.5417,-122.35700000000001,2014,8,29,62,0
450000,3,2.0,1680,4886,2.0,7,1180,500,1940,0,47.5536,-122.286,2015,4,8,75,0
225000,3,2.5,1020,2040,2.0,7,720,300,2004,0,47.5294,-122.361,2015,1,26,11,0
550000,3,2.5,2720,62310,1.0,8,2040,680,1985,0,47.4168,-122.074,2015,5,12,30,0
340000,3,2.5,2240,6000,2.0,8,2240,0,2003,0,47.4837,-122.13799999999999,2015,2,17,12,0
970000,4,4.5,3890,5906,2.0,11,3060,830,2004,0,47.5426,-121.995,2014,7,28,10,0
1595000,5,3.0,3640,8239,2.0,10,2540,1100,1982,0,47.5842,-122.111,2014,6,1,32,0
1920000,5,5.75,7730,230868,2.0,12,6660,1070,2004,0,47.7615,-122.084,2015,1,30,11,0
280000,5,2.5,1630,20750,1.0,7,1100,530,1975,0,47.3657,-122.113,2015,4,11,40,0
685000,4,3.5,2840,4637,3.0,8,2840,0,2008,0,47.7033,-122.321,2014,6,16,6,0
475000,4,2.25,2680,4673,2.0,7,2680,0,1999,0,47.7539,-122.219,2014,12,16,15,0
950000,4,4.0,5635,9695,2.0,10,4360,1275,2011,0,47.3389,-122.334,2014,12,1,3,0
256750,3,2.5,1990,8991,1.0,7,1570,420,1969,0,47.3939,-122.164,2014,5,21,45,0
730000,5,3.5,3760,4857,2.0,9,2820,940,2004,0,47.7398,-122.167,2014,9,18,10,0
2000000,5,4.25,6490,10862,2.0,11,3940,2550,1991,0,47.5728,-122.205,2014,5,16,23,0
850000,3,2.5,3300,11570,2.0,9,3300,0,1994,0,47.5599,-122.12100000000001,2014,9,12,20,0
625000,4,2.0,1760,5307,1.5,7,1170,590,1948,0,47.6714,-122.28,2014,10,13,66,0
230000,3,1.75,1010,9600,1.0,7,1010,0,1969,0,47.3828,-122.09,2014,6,27,45,0
1135000,4,3.25,4130,11444,2.0,11,4130,0,2001,0,47.5208,-122.15,2015,4,23,14,0
152275,1,1.0,1020,6871,1.0,6,1020,0,1937,1946,47.5051,-122.338,2014,7,30,77,68
410000,4,2.25,2510,4090,2.0,8,1840,670,2012,0,47.7345,-121.96700000000001,2014,7,18,2,0
541800,4,2.5,3118,7866,2.0,9,3118,0,2014,0,47.2931,-122.264,2014,10,13,0,0
465000,2,1.5,1120,1201,3.0,8,1120,0,1999,0,47.6524,-122.353,2015,4,15,16,0
160000,4,1.0,1540,7350,1.0,6,770,770,1969,0,47.3318,-122.34,2014,12,30,45,0
435000,3,1.0,1120,9656,1.0,7,1120,0,1955,0,47.567,-122.139,2014,10,13,59,0
838400,4,2.5,2620,9525,2.5,9,2620,0,1974,0,47.5631,-122.219,2014,8,5,40,0
368500,5,2.75,2530,7601,1.0,7,1520,1010,1992,0,47.4683,-122.26299999999999,2014,12,11,22,0
445500,3,1.75,1880,9360,1.0,7,940,940,1941,0,47.7131,-122.28299999999999,2014,11,20,73,0
440000,3,2.5,2290,6302,2.0,9,2290,0,1997,0,47.435,-122.10700000000001,2015,4,13,18,0
259000,3,2.0,1390,7120,1.0,7,1390,0,1988,0,47.3786,-122.179,2015,4,14,27,0
625000,4,2.0,1410,4480,1.5,8,1410,0,1927,0,47.6385,-122.344,2014,7,23,87,0
620000,2,1.0,1430,3000,1.5,7,1300,130,1929,0,47.6415,-122.303,2014,6,12,85,0
300000,3,2.5,1590,3381,2.0,7,1590,0,2000,0,47.7344,-121.986,2014,8,27,14,0
485000,4,1.75,1260,3880,1.0,7,860,400,1918,0,47.687,-122.391,2015,4,8,97,0
815000,4,2.5,3150,4203,2.0,9,3150,0,2002,0,47.688,-122.164,2014,7,3,12,0
279950,3,1.75,1660,8303,1.0,7,1380,280,1974,0,47.4366,-122.171,2015,2,17,41,0
225000,2,1.0,1030,9192,1.0,6,1030,0,1959,0,47.4565,-122.181,2014,7,21,55,0
436000,4,2.75,2080,9600,1.0,8,1240,840,1979,0,47.7149,-122.235,2014,12,12,35,0
479950,4,2.25,2570,11070,2.0,8,2570,0,1966,0,47.4507,-122.152,2015,4,8,49,0
641000,3,1.75,1480,9603,1.0,7,1480,0,1952,0,47.5915,-122.20200000000001,2015,2,13,63,0
969990,4,2.5,4150,8436,2.0,10,4150,0,2014,0,47.5802,-122.039,2014,6,6,0,0
1012000,4,2.5,2980,16263,2.0,9,2980,0,1989,0,47.5457,-122.15299999999999,2014,7,3,25,0
555565,3,2.0,1670,11337,1.0,7,1670,0,1959,0,47.6602,-122.18799999999999,2014,11,11,55,0
389500,3,2.5,1350,874,3.0,8,1270,80,2006,0,47.549,-122.387,2014,7,16,8,0
1081000,4,2.25,2100,12172,1.0,9,2100,0,1961,0,47.5458,-122.227,2015,3,23,54,0
340000,2,0.75,1060,48292,1.0,6,560,500,1947,0,47.4285,-122.51100000000001,2014,9,17,67,0
695000,3,2.75,2590,12063,2.0,10,2590,0,1993,0,47.5527,-122.12,2014,6,26,21,0
135000,2,1.0,780,6685,1.0,5,780,0,1948,0,47.305,-122.215,2014,5,28,66,0
695000,4,2.5,2650,9990,2.0,10,2650,0,1990,0,47.5605,-122.016,2014,8,20,24,0
1698000,4,3.0,3600,9687,2.0,9,3600,0,1959,1995,47.6257,-122.208,2014,8,26,55,19
822500,2,1.0,1450,7098,1.0,7,1450,0,1924,0,47.63,-122.34899999999999,2014,8,12,90,0
235000,2,1.0,860,10500,1.0,6,860,0,1943,0,47.5662,-121.88600000000001,2015,3,13,72,0
206000,3,1.0,1060,10350,1.0,7,1060,0,1980,0,47.365,-122.02799999999999,2015,1,29,35,0
700000,3,2.5,2060,10650,1.0,8,1050,1010,1976,0,47.5627,-122.137,2015,3,30,39,0
475000,4,2.5,2240,7245,1.0,7,1140,1100,1972,0,47.7161,-122.17,2014,12,2,42,0
315000,3,1.75,1460,7884,1.0,8,1460,0,1975,0,47.4457,-122.12799999999999,2014,10,27,39,0
317000,3,1.75,1530,7650,1.0,8,1530,0,1977,0,47.4435,-122.12799999999999,2014,8,5,37,0
339950,3,2.25,1630,12295,2.0,7,1630,0,1985,0,47.4279,-122.161,2014,5,7,29,0
1100000,4,3.0,3320,5760,2.0,9,2120,1200,1954,2007,47.6474,-122.389,2015,3,24,61,8
270000,4,1.0,1900,8505,1.0,7,1200,700,1956,0,47.4406,-122.196,2014,8,7,58,0
920000,4,3.0,3130,12381,2.0,9,3130,0,1995,0,47.5599,-122.118,2015,4,7,20,0
329000,3,1.0,1200,5650,1.5,7,1200,0,1928,0,47.5065,-122.249,2015,2,13,87,0
628000,5,2.75,2830,11795,1.0,7,1710,1120,1960,0,47.5828,-122.118,2014,11,21,54,0
401000,3,2.75,2020,9505,1.0,7,1260,760,1969,0,47.7399,-122.197,2014,12,1,45,0
1580000,4,2.5,2900,10500,1.0,8,1450,1450,1963,0,47.5838,-122.24600000000001,2015,3,27,52,0
355000,3,1.0,900,37800,1.0,5,700,200,1923,0,47.7146,-122.234,2015,4,1,92,0
700000,2,1.0,1620,9855,1.0,8,1320,300,1948,0,47.5264,-122.384,2014,10,7,66,0
350000,4,2.5,2040,22653,2.0,7,2040,0,2011,0,47.4991,-122.29899999999999,2014,5,29,3,0
263300,2,1.0,900,4500,1.0,7,900,0,1951,0,47.5273,-122.265,2015,3,7,64,0
464000,5,2.0,2000,3000,1.5,6,1200,800,1931,0,47.6028,-122.29799999999999,2015,3,30,84,0
250000,3,1.5,1072,4339,2.0,7,1072,0,2009,0,47.386,-122.162,2014,12,23,5,0
674000,3,3.25,2320,6744,2.0,9,1930,390,2014,0,47.7132,-122.29299999999999,2015,1,16,1,0
2750000,5,4.0,6300,16065,2.0,12,4360,1940,2004,0,47.5922,-122.20700000000001,2015,1,12,11,0
538000,3,1.0,1460,7200,1.0,7,1260,200,1906,0,47.6875,-122.336,2014,6,13,108,0
125000,1,1.0,500,7440,1.0,5,500,0,1928,0,47.5252,-122.36200000000001,2014,10,2,86,0
685000,4,2.0,2260,10800,1.0,9,2260,0,1978,0,47.6124,-122.15299999999999,2015,2,23,37,0
263500,3,1.75,1330,9917,1.0,7,1040,290,1981,0,47.4478,-122.161,2015,1,2,34,0
850000,4,3.0,2550,3784,1.5,8,1750,800,1900,0,47.6559,-122.338,2014,10,14,114,0
250000,4,2.0,2010,7312,1.0,7,2010,0,1976,0,47.2785,-122.213,2015,3,14,39,0
346290,4,2.75,2690,9240,2.0,8,2690,0,1998,0,47.1896,-122.014,2014,7,29,16,0
858000,4,2.25,3070,13720,2.0,9,3070,0,1978,0,47.6133,-122.152,2015,3,2,37,0
1295000,4,3.5,3790,90169,2.0,11,3790,0,1998,0,47.6587,-122.022,2015,3,12,17,0
2479000,5,3.75,6810,7500,2.5,13,6110,700,1922,0,47.6285,-122.322,2015,3,4,93,0
459000,4,3.0,2530,10000,2.0,7,2530,0,2013,0,47.431000000000004,-122.335,2014,6,27,1,0
740000,3,2.0,2100,72745,1.0,9,2100,0,1995,0,47.7479,-122.06200000000001,2014,11,7,19,0
329950,4,1.0,1360,5900,1.5,7,1360,0,1949,0,47.7512,-122.318,2014,8,27,65,0
275000,5,2.0,2260,11970,1.0,7,1250,1010,1962,0,47.3896,-122.21799999999999,2015,4,28,53,0
830200,3,2.5,2680,4990,1.0,8,1440,1240,1951,0,47.6538,-122.39299999999999,2015,3,20,64,0
710000,3,2.0,1880,3000,1.0,8,1040,840,1931,0,47.6418,-122.351,2014,9,2,83,0
345000,3,2.25,1920,9672,2.0,8,1920,0,1984,0,47.6233,-122.046,2014,12,16,30,0
382500,4,1.75,1560,8700,1.0,7,1560,0,1967,0,47.7274,-122.181,2014,5,2,47,0
565000,4,2.5,2240,14667,2.0,9,2240,0,1989,0,47.5276,-122.161,2014,5,14,25,0
550000,3,1.0,1070,3713,1.0,6,1070,0,1917,0,47.5683,-122.285,2015,5,5,98,0
360000,4,2.5,2610,7333,2.0,8,2610,0,1988,0,47.2721,-122.29299999999999,2015,4,9,27,0
516500,3,2.5,1480,4729,2.0,7,1480,0,2004,0,47.6794,-122.03399999999999,2015,3,3,11,0
425000,3,1.75,1530,9800,1.0,8,1530,0,1958,0,47.7655,-122.336,2014,12,1,56,0
612000,3,2.5,2180,5496,2.0,8,2180,0,1994,0,47.5723,-122.007,2015,4,15,21,0
744500,5,2.5,2700,16570,1.0,8,1750,950,1967,0,47.6144,-122.167,2014,6,25,47,0
259000,3,2.0,1610,14046,2.0,7,1610,0,1933,1988,47.7704,-122.264,2014,8,28,81,26
378000,2,1.5,980,853,2.0,7,820,160,2009,0,47.5925,-122.295,2015,3,28,6,0
625000,3,1.0,1020,7650,1.0,6,1020,0,1919,0,47.6795,-122.20200000000001,2015,1,29,96,0
395000,3,2.0,1500,2506,1.0,7,870,630,2003,0,47.5962,-122.301,2014,9,5,11,0
320000,5,2.5,3020,21441,1.0,8,1510,1510,1978,0,47.3392,-122.131,2014,6,2,36,0
300000,4,2.5,1910,8058,2.0,8,1910,0,1992,0,47.3891,-122.17200000000001,2014,10,9,22,0
345000,3,1.75,710,5050,1.0,6,710,0,1950,0,47.5194,-122.375,2014,10,16,64,0
920000,3,1.75,2480,4000,1.0,8,1240,1240,1948,2014,47.615,-122.288,2014,10,14,66,0
597000,2,1.75,2470,4600,1.0,7,1140,1330,1916,0,47.5599,-122.37799999999999,2014,9,3,98,0
591000,3,1.75,1680,2400,1.0,7,870,810,1922,0,47.6155,-122.3,2014,5,13,92,0
440000,4,2.25,2160,8119,1.0,8,1080,1080,1966,0,47.5443,-122.177,2014,5,2,48,0
315000,2,2.25,1290,2436,2.0,7,1290,0,1984,0,47.6803,-122.156,2014,10,28,30,0
450000,4,2.5,2300,19250,1.0,7,2300,0,1955,0,47.4793,-121.77600000000001,2014,6,11,59,0
1075000,3,2.5,2830,56628,2.0,11,2830,0,2001,0,47.7409,-122.198,2014,10,10,13,0
280000,3,1.75,1550,7410,1.5,7,1550,0,1944,0,47.4951,-122.23700000000001,2014,8,18,70,0
